UUID,STORED_PROCEDURE,PIVOT,COL_SCAN,FILES_SCANNED,WINDOW_FUNCTIONS,IN_SPROC,TABLE_ROWS,USAGE_TRACKING_REWRITERULES,STATEMENT_TYPE_ID,AGGREGATION_PLACEMENT,SAMPLE_CLAUSE,FILTER_PULLUP_FLATTEN,DUR_COMPILING,WAREHOUSE_SIZE,UNPIVOT,IS_RESTART,RECURSIVE_WITH,CONNECT_BY,LIMIT_PROJECTION_PUSHDOWN,FILTER_PUSHDOWN,LIMIT_NARY_UNION_ALL_PUSHDOWN,RUNTIME_PRUNING_MULTIPLE_BLOOM_FILTERS,IS_CACHE_HIT,NUM_TABLES,COL_PART_KEY,COL_JOIN_KEY,BYTES_SCANNED,TABLE_FILES,TOTAL_DURATION,FILTER_PUSHDOWN_FLATTEN,JAVASCRIPT,COL_GROUP_KEY,PRODUCED_ROWS,BLOOM_FILTER_HASH_SHARING,STORED_PROCEDURE_CHILD_JOB,JOIN_SKEW_HANDLING,BCAST_FAST_HT_MERGE,SMART_SCAN,USAGE_TRACKING_COMPILE,COL_JOIN_FILTER,AGGREGATION_ELIMINATION,DUR_GS_EXECUTING,SERVER_COUNT,USAGE_TRACKING_VISITORS,ROWS_SCANNED,IN_TASK,USAGE_TRACKING_IOEVENTS,DUR_XP_EXECUTING,QUALIFY_CLAUSE,COL_PART_ORDER_KEY,NARY_UNION_ALL,COL_PRUNING,LIMIT_LEFT_OUTER_JOIN_PUSHDOWN,COL_ORDER_KEY,HAS_OLTP_FLAG,HAS_RESTART,GS_JOB_CREDITS,JOB_CREDITS,NUM_EXTERNAL_TABLES,NUM_MVS,NUM_DATA_SHARING_TABLES,JOB_CREDITS,NUM_MVS_ON_EXTERNAL_TABLES,NUM_COPY_TARGET_TABLES,NUM_DATA_LAKE_TARGET_TABLES,VARIANT_COLUMN_ACCESS,QUEUE_TIME,XP_JOB_CREDITS,NUM_SO_MVS,NUM_CLUSTERED_OBJECTS,LATEST_CLUSTER_NUMBER,GS_MICRO_CREDITS,IO_REMOTE_EXTERNAL_WRITE_BYTES,JOB_WRITE_BYTES,JOB_READ_BYTES,NUM_CLONED_OBJECTS,FILES_CREATED,FILES_REGISTERED,GS_COPY_LOADABLE_EXTERNAL_FILES,FILTERED_FILES,STATS_FILES_SCANNED,NUM_MASKED_TABLES,SCAN_RSO,NUM_SHARED_TABLES_WITH_JOBS,NUM_TABLES_IN_SHARE,IS_ACCELERATED,NUM_TABLES_WITH_DS_TOOL_JOBS,FILES_ASSIGNED_TO_SCAN,EXTERNAL_FUNCTIONS,PYTHON_FUNCTIONS,JAVA_FUNCTIONS,NUM_ACCOUNT_USAGE_TABLES,NUM_TAGGED_TABLES,PYTHON_DS_FUNCTIONS
01aa24a4-3201-9997-0000-1c2d4083005e,,,10,0,,TRUE,0,,12544,,,,71,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,838,,,0,119442,,,,,,,0,,37,1,,0,TRUE,,611,,0,,0,,0,FALSE,FALSE,3.3e-05,0.0003214941667,0,0,0,0.0003214941667,0,0,0,0,0,0.0002884941667,0,0,0,33,0,1320960,660480,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa2826-3201-9a27-0001-1c6e00383b06,,,12,0,,FALSE,0,,12544,,,,100,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,514,,,0,27212,,,,,,,0,,52,1,,0,FALSE,,238,,0,,0,,0,FALSE,FALSE,4.1e-05,0.0004294799999,0,0,0,0.0004294799999,0,0,0,0,0,0.0003884799999,0,0,0,41,0,1987584,990208,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa26e6-3201-9906-0092-fd05a5c9226f,,,10,10,,FALSE,29631455,,12544,,,,228,4,,FALSE,,,,,,,FALSE,2,0,4,1702912,1561,3310,,,8,0,,,,,,,0,,29,4,,14772,FALSE,,577,,0,,4,,0,FALSE,FALSE,4.6e-05,0.0002244933333,0,0,0,0.0002244933333,0,1,1,2,2428,0.0001784933333,0,1,1,46,0,161280,161280,0,0,0,0,9,9,0,29,0,0,FALSE,0,10,0,0,0,0,0,0
01aa2577-3201-9a27-0000-a1dd01d40252,,,8,0,,FALSE,0,,12544,,,,55,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,518,,,0,95252,,,,,,,0,,62,1,,0,FALSE,,269,,0,,0,,0,FALSE,FALSE,3.6e-05,0.00237,0,0,0,0.00237,0,0,0,0,0,0.002334,0,0,0,36,0,2092032,1046016,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa28c5-3201-9906-0092-fd05a7573f73,,,5,0,,FALSE,0,,12544,,,,81,8,,FALSE,,,,,,,FALSE,0,0,0,0,0,3599,,,0,1,,,,,,,0,,25,1,,0,FALSE,,164,,0,,5,,0,FALSE,FALSE,3.3e-05,0.0001249133333,0,0,0,0.0001249133333,0,0,0,2,3219,9.191333333e-05,0,0,2,33,0,1345696,1340416,0,1,1,0,1,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa285f-3201-98a1-0000-f045082e6daa,,,253,1,,FALSE,721,,12544,,,,360,2,,FALSE,,,,,,,FALSE,1,0,0,151552,1,2769,,,0,15628,,,,,,,0,,26,2,,721,FALSE,,2238,,0,,1,,0,FALSE,FALSE,7.9e-05,0.007148671111,0,0,0,0.007148671111,0,1,0,0,0,0.007069671111,0,0,0,79,0,2464416,938496,0,1,1,0,0,2,0,0,0,0,FALSE,0,2,0,0,0,0,0,0
01aa25ef-3201-9907-0092-fd05a4f15fb7,,,0,0,,FALSE,0,,12544,,,,49,4,,FALSE,,,,,,,FALSE,0,0,0,0,0,291,,,0,1,,,,,,,0,,16,1,,0,FALSE,,98,,0,,0,,0,FALSE,FALSE,2.9e-05,5.912e-05,0,0,0,5.912e-05,0,0,0,0,0,3.012e-05,0,0,0,29,0,7168,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa257e-3201-99df-0000-72296f238376,,,12,0,,TRUE,0,,12544,,,,65,8,,FALSE,,,,,,,FALSE,0,0,0,0,0,473,,,0,184,,,,,,,0,,41,1,,0,FALSE,,219,,0,,0,,0,FALSE,FALSE,3.6e-05,0.00010904,0,0,0,0.00010904,0,0,0,0,0,7.304e-05,0,0,0,36,0,59904,19968,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa243d-3201-98dc-0000-633dc64f7d0e,,,7,1,,FALSE,50000,,12544,,,,206,1,,FALSE,,,,,,,FALSE,1,0,0,321024,1,1554,,,0,50000,,,,,,,0,,33,1,,50000,FALSE,,1184,,0,,0,,0,FALSE,FALSE,5.6e-05,0.0002139472222,0,0,0,0.0002139472222,0,1,0,2,0,0.0001579472222,0,0,3,56,0,963232,321024,0,1,1,0,0,1,0,100,0,0,FALSE,0,1,0,0,0,0,0,0
01aa239b-3201-989a-0000-8255126deee2,,,5,4,,FALSE,37892167,,12544,,,,199,1,,FALSE,,,,,,,FALSE,3,0,3,53451776,21,1045,,,3,0,,,,,,,0,,15,1,,8464661,FALSE,,795,,0,,5,,0,FALSE,FALSE,3.8e-05,0.0071021125,0,0,0,0.0071021125,0,1,0,0,0,0.0070641125,0,3,0,38,0,22193984,43261088,0,0,0,0,4,4,0,248,0,0,FALSE,0,4,0,0,0,0,0,0
01aa2802-3201-9907-0092-fd05a6af1fdf,,,20,191,,FALSE,280041,,12544,,,,115,8,,FALSE,,,,,,,FALSE,1,0,0,3509760,297,499,,,0,1603,,,,,,,0,,35,8,,39024,FALSE,,239,,0,,3,,0,FALSE,FALSE,3.9e-05,0.0004020355556,0,0,0,0.0004020355556,0,0,0,1,0,0.0003630355556,0,1,0,39,0,400896,2948608,0,6,6,0,182,199,0,300,0,0,FALSE,0,199,0,0,0,0,0,0
01aa2393-3201-98f8-0000-6806f402958f,,,1,1,,FALSE,19696,,12544,,,,102,1,,FALSE,,,,,,,FALSE,1,0,0,2059264,1,680,,,0,19696,,,,,,,0,,25,1,,19696,FALSE,,390,,0,,0,,0,FALSE,FALSE,4.3e-05,0.0001631747222,0,0,0,0.0001631747222,0,1,1,1,0,0.0001201747222,0,0,0,43,0,4301824,2059264,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa27fc-3201-9904-0092-fd05a6a9b9bf,,,13,22,,FALSE,1131554,,12544,,,,414,2,,FALSE,,,,,,,FALSE,2,1,2,39330304,134,6279,,,0,247937,,,,,,,0,,28,2,,179802,FALSE,,5724,,1,,3,,0,FALSE,FALSE,8.5e-05,0.002453,0,0,0,0.002453,0,1,1,6,0,0.002368,0,0,0,85,0,13743584,20730880,0,5,5,0,10,26,0,1207,0,0,FALSE,0,26,0,0,0,0,0,0
01aa2407-3201-9907-0092-fd05a35a921b,,,10,1,,FALSE,1,,12544,,,,135,1,,FALSE,,,,,,,FALSE,1,0,0,7680,1,705,,,0,4592,,,,,,,0,,69,1,,1,FALSE,,350,,0,,0,,0,FALSE,FALSE,5.4e-05,0.000297,0,0,0,0.000297,0,1,1,3,0,0.000243,0,0,0,54,0,3322880,1660928,0,2,2,0,0,3,0,0,0,0,FALSE,0,3,0,0,0,0,0,0
01aa2645-3201-98d5-000e-2901e6fcee5b,,,8,0,,TRUE,0,,12544,,,,101,2,,FALSE,,,,,,,FALSE,0,0,0,0,0,403,,,0,12864,,,,,,,0,,27,1,,0,TRUE,,113,,0,,0,,0,FALSE,FALSE,4.2e-05,8.537833333e-05,0,0,0,8.537833333e-05,0,0,0,0,0,4.337833333e-05,0,0,1,42,0,667648,333824,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa2367-3201-99c8-0000-264d685a58ee,,,0,0,,FALSE,0,,12544,,,,39,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,109,,,0,0,,,,,,,0,,13,1,,0,FALSE,,18,,0,,0,,0,FALSE,FALSE,1.4e-05,1.917083333e-05,0,0,0,1.917083333e-05,0,0,0,0,0,5.170833334e-06,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa2358-3201-990a-0000-9d7d2494260a,,,24,0,,FALSE,0,,12544,,,,71,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,437,,,0,12688,,,,,,,0,,35,1,,0,FALSE,,227,,0,,0,,0,FALSE,FALSE,3.1e-05,0.0002033041667,0,0,0,0.0002033041667,0,0,0,0,0,0.0001723041667,0,0,0,31,0,1144832,571904,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa235e-3201-990a-0000-9d7d24944ade,,,24,0,,FALSE,0,,12544,,,,88,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,542,,,0,21464,,,,,,,0,,57,1,,0,FALSE,,274,,0,,0,,0,FALSE,FALSE,3.8e-05,0.00023541,0,0,0,0.00023541,0,0,0,0,0,0.00019741,0,0,0,38,0,1787904,893440,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa241b-3201-98d2-0000-633dc64b7ad6,,,353,1,,FALSE,229,,12544,,,,519,2,,FALSE,,,,,,,FALSE,1,0,0,145920,1,939,,,0,353,,,,,,,0,,45,2,,229,FALSE,,213,,0,,1,,0,FALSE,FALSE,0.000109,0.000399,0,0,0,0.000399,0,1,0,0,0,0.00029,0,0,0,109,0,312992,228864,0,1,1,0,0,2,0,100,0,0,FALSE,0,2,0,0,0,0,0,0
01aa23d4-3201-990d-0000-1c03146d43f3,,,0,0,,FALSE,0,,12544,,,,95,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,226,,,0,0,,,,,,,0,,53,1,,0,FALSE,,29,,0,,0,,0,FALSE,FALSE,3e-05,4.135472222e-05,0,0,0,4.135472222e-05,0,0,0,0,0,1.135472222e-05,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0
01aa241f-3201-9997-0000-1c2d408011b6,,,10,0,,TRUE,0,,12544,,,,70,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,960,,,0,117037,,,,,,,0,,42,1,,0,TRUE,,713,,0,,0,,0,FALSE,FALSE,3.6e-05,0.000358905,0,0,0,0.000358905,0,0,0,0,0,0.000322905,0,0,0,36,0,1294336,647168,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa2866-3201-9abf-0000-9d7d24ae329a,,,210,0,,FALSE,0,,12544,,,,149,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,791,,,0,6893,,,,,,,0,,36,1,,0,FALSE,,496,,0,,0,,0,FALSE,FALSE,4.3e-05,0.000328,0,0,0,0.000328,0,0,0,0,0,0.000285,0,0,0,43,0,3216384,1608192,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa28b5-3201-9997-0000-8255127a35ea,,,16,0,,FALSE,0,,12544,,,,20,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,247,,,0,1,,,,,,,0,,37,1,,0,FALSE,,86,,0,,0,,0,FALSE,FALSE,2.4e-05,0.0001484388889,0,0,0,0.0001484388889,0,0,0,2,0,0.0001244388889,0,0,0,24,0,24576,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa27e7-3201-99c8-0000-05f180a8bf26,,,5,0,,FALSE,0,,12544,,,,115,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,418,,,0,6365,,,,,,,0,,38,1,,0,FALSE,,145,,0,,0,,0,FALSE,FALSE,4e-05,0.000362,0,0,0,0.000362,0,0,0,0,0,0.000322,0,0,0,40,0,611328,305664,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa2658-3201-98f9-0092-fd05a5456773,,,0,0,,FALSE,0,,12544,,,,45,8,,FALSE,,,,,,,FALSE,0,0,0,0,0,367,,,0,1,,,,,,,0,,66,1,,0,FALSE,,56,,0,,0,,0,FALSE,FALSE,4.7e-05,7.728666667e-05,0,0,0,7.728666667e-05,0,0,0,0,0,3.028666667e-05,0,0,2,47,0,8192,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa235d-3201-995a-0000-19a5a703ca2a,,,18,4,,FALSE,9885,,12544,,,,187,2,,FALSE,,,,,,,FALSE,4,0,6,115712,4,472,,,0,23,,,,,,,0,,47,2,,9885,FALSE,,117,,0,,3,,0,FALSE,FALSE,5.4e-05,0.00024,0,0,0,0.00024,0,1,0,0,0,0.000186,0,0,0,54,0,10240,102400,0,1,1,0,2,4,0,0,0,0,FALSE,0,4,0,0,0,0,0,0
01aa258b-3201-9900-0092-fd05a4a3c107,,,0,0,,FALSE,0,,12544,,,,57,4,,FALSE,,,,,,,FALSE,0,0,0,0,0,4366,,,0,31,,,,,,,0,,112,1,,0,FALSE,,86,,0,,0,,0,FALSE,FALSE,5.6e-05,8.763555556e-05,0,0,0,8.763555556e-05,0,0,0,0,3912,3.163555556e-05,0,0,0,56,0,9216,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa264f-3201-9a8e-0000-1a61b33e8f9a,,,42,1,,FALSE,3130,,12544,,,,207,1,,FALSE,,,,,,,FALSE,1,0,0,322560,1,401,,,0,1565,,,,,,,0,,11,1,,3130,FALSE,,91,,0,,1,,0,FALSE,FALSE,4.6e-05,5.332666667e-05,0,0,0,5.332666667e-05,0,1,0,0,0,7.326666667e-06,0,0,1,46,0,204800,200704,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa24a9-3201-9a86-0001-367a0c5694f2,,,37,1,,FALSE,6720,,12544,,,,93,1,,FALSE,,,,,,,FALSE,1,0,0,600064,1,483,,,0,8416,,,,,,,0,,46,1,,6720,FALSE,,200,,0,,1,,0,FALSE,FALSE,4.3e-05,6.2e-05,0,0,0,6.2e-05,0,1,0,0,0,1.9e-05,0,0,0,43,0,940032,973312,0,1,1,0,0,2,0,0,0,0,FALSE,0,2,0,0,0,0,0,0
01aa27b4-3201-9a98-0000-05f180a6533a,,,65,2,,TRUE,20400,,12544,,,,124,2,,FALSE,,,,,,,FALSE,2,0,2,2584064,2,758,,,1,2,,,,,,,0,,88,2,,20400,TRUE,,182,,0,,4,,0,FALSE,FALSE,5e-05,6.107277778e-05,0,0,0,6.107277778e-05,0,0,0,0,240,1.107277778e-05,0,1,1,50,0,41472,17408,0,1,1,0,0,2,0,0,0,1,FALSE,0,3,0,0,0,0,0,0
01aa2722-3201-9906-0092-fd05a5fa592f,,,0,0,,FALSE,0,,12544,,,,104,8,,FALSE,,,,,,,FALSE,0,0,0,0,0,167,,,0,0,,,,,,,0,,12,1,,0,FALSE,,13,,0,,0,,0,FALSE,FALSE,2.3e-05,2.3e-05,0,0,0,2.3e-05,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa23ab-3201-98c7-000e-2901e662bab7,,,4,0,,FALSE,0,,12544,,,,105,2,,FALSE,,,,,,,FALSE,0,0,0,0,0,627,,,0,220000,,,,,,,0,,37,1,,0,FALSE,,372,,0,,0,,0,FALSE,FALSE,3.7e-05,0.0003110733333,0,0,0,0.0003110733333,0,0,0,0,0,0.0002740733333,0,0,0,37,0,3044352,1520128,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa279a-3201-9a98-0000-c1e99e5e945a,,,0,0,,FALSE,0,,12544,,,,23,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,294,,,0,1,,,,,,,0,,73,1,,0,FALSE,,83,,0,,0,,0,FALSE,FALSE,3.1e-05,6.981166668e-05,0,0,0,6.981166668e-05,0,0,0,0,0,3.881166668e-05,0,0,0,31,0,3072,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa2521-3201-98a1-0000-144d0e53639a,,,3,0,,FALSE,0,,12544,,,,151,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,826,,,0,1,,,,,,,0,,139,1,,0,FALSE,,191,,0,,0,,0,FALSE,FALSE,8e-05,0.000114,0,0,0,0.000114,0,0,0,0,108,3.4e-05,0,0,0,80,0,3072,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa27fd-3201-9a98-0000-19a5a7202cf6,,,16,0,,FALSE,0,,12544,,,,42,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,357,,,0,4300,,,,,,,0,,47,1,,0,FALSE,,145,,0,,0,,0,FALSE,FALSE,3e-05,6.2e-05,0,0,0,6.2e-05,0,0,0,0,0,3.2e-05,0,0,0,30,0,289792,161792,0,1,1,0,0,4,0,0,0,0,FALSE,0,4,0,0,0,0,0,0
01aa2403-3201-9868-0000-0b3506315816,,,21,32,,FALSE,1041911,,12544,,,,219,4,,FALSE,,,,,,,FALSE,1,0,0,41571328,32,2509,,,0,947078,,,,,,,0,,36,4,,1041911,FALSE,,2153,,0,,1,,0,FALSE,FALSE,5.4e-05,0.001862555556,0,0,0,0.001862555556,0,0,0,0,0,0.001808555556,0,0,0,54,0,98802752,41571328,0,14,14,0,0,32,0,2887,0,0,FALSE,0,32,0,0,0,0,0,0
01aa255c-3201-991a-0000-d16d0b821932,,,5,0,,FALSE,0,,12544,,,,58,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,556,,,0,62413,,,,,,,0,,45,1,,0,FALSE,,322,,0,,0,,0,FALSE,FALSE,3.5e-05,0.0001227638889,0,0,0,0.0001227638889,0,0,0,0,0,8.776388889e-05,0,0,0,35,0,1992704,998400,0,1,1,0,0,2,0,0,0,0,FALSE,0,2,0,0,0,0,0,0
01aa26cf-3201-993e-0000-8f1536579bfa,,,1,0,,FALSE,0,,12544,,,,69,1,,FALSE,,,,,,,FALSE,1,0,0,0,0,165,,,0,0,,,,,,,0,,37,1,,0,FALSE,,18,,0,,0,,0,FALSE,FALSE,2.2e-05,4.266666667e-05,0,0,0,4.266666667e-05,0,0,0,0,0,2.066666667e-05,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa24b3-3201-989a-0000-07810bab9896,,,21,261,,FALSE,138157066,,12544,,,,336,2,,FALSE,,,,,,,FALSE,4,0,5,4191143424,242,15795,,,1,140777,,,,,,,0,,70,2,,138268586,FALSE,,15235,,0,,4,,1,FALSE,FALSE,8e-05,0.009685465,0,0,0,0.009685465,0,0,0,0,0,0.009605465,0,0,0,80,0,1005335520,1003067712,0,2,2,0,1120,263,0,1762,0,0,FALSE,0,263,0,0,0,0,0,0
01aa2635-3201-9908-0092-fd05a5316e97,,,33,161,,FALSE,17749,,12544,,,,645,8,,FALSE,,,,,,,FALSE,3,0,7,7856128,161,6489,,,33,2281,,,,,,,0,,12,8,,17749,FALSE,,1578,,0,,4,,0,FALSE,FALSE,0.000123,0.001023866667,0,0,0,0.001023866667,0,0,0,17,4102,0.0009008666667,0,0,3,123,0,5984256,7845376,0,64,64,0,0,161,0,690,0,0,FALSE,0,161,0,0,0,0,0,0
01aa2887-3201-982a-0000-1c2d40a11c32,,,5,0,,TRUE,0,,12544,,,,339,4,,FALSE,,,,,,,FALSE,0,0,0,0,0,728,,,2,0,,,,,,,0,,51,1,,0,TRUE,,217,,0,,3,,0,FALSE,FALSE,7.6e-05,0.0001286666667,0,0,0,0.0001286666667,0,0,0,1,0,5.266666667e-05,0,0,4,76,0,8192,8192,0,0,0,0,3,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa285a-3201-9a98-0000-1a61b3715982,,,16,0,,TRUE,0,,12544,,,,86,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,552,,,0,30508,,,,,,,0,,58,1,,0,TRUE,,303,,0,,0,,0,FALSE,FALSE,3.5e-05,5.163e-05,0,0,0,5.163e-05,0,0,0,0,0,1.663e-05,0,0,0,35,0,3068928,1534464,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa281a-3201-9900-0092-fd05a6cd9347,,,13,504,,FALSE,90802568,,12544,,,,526,4,,FALSE,,,,,,,FALSE,4,1,2,2281419264,2276,1497,,,4,2,,,,,,,0,,12,4,,38521071,FALSE,,831,,0,,9,,2,FALSE,FALSE,0.000101,0.0003684666667,0,0,0,0.0003684666667,0,1,0,7,0,0.0002674666667,0,4,0,101,0,14331520,26271232,0,2,2,0,75,203,0,863,0,0,FALSE,0,504,0,0,0,0,0,0
01aa2553-3201-98dc-0000-633dc66d3b26,,,283,1,,FALSE,1458,,12544,,,,497,2,,FALSE,,,,,,,FALSE,1,0,0,240640,1,1444,,,0,13598,,,,,,,0,,87,2,,1458,FALSE,,734,,0,,1,,0,FALSE,FALSE,0.000108,0.00054,0,0,0,0.00054,0,1,0,0,0,0.000432,0,0,0,108,0,2895008,1201152,0,1,1,0,0,2,0,100,0,0,FALSE,0,2,0,0,0,0,0,0
01aa252a-3201-991a-0000-d16d0b81db66,,,6,2,,TRUE,3,,12544,,,,96,1,,FALSE,,,,,,,FALSE,1,0,0,15360,1,356,,,0,1,,,,,,,0,,24,1,,6,FALSE,,103,,0,,0,,1,FALSE,FALSE,3.8e-05,6.2025e-05,0,0,0,6.2025e-05,0,1,1,1,0,2.4025e-05,0,0,0,38,0,4096,15360,0,1,1,0,0,2,0,0,0,0,FALSE,0,2,0,0,0,0,0,0
01aa2888-3201-9906-0092-fd05a7240e1b,,,0,0,,FALSE,0,,12544,,,,40,4,,FALSE,,,,,,,FALSE,0,0,0,0,0,326,,,0,1,,,,,,,0,,15,1,,0,FALSE,,174,,0,,0,,0,FALSE,FALSE,2.3e-05,8.476444444e-05,0,0,0,8.476444444e-05,0,0,0,0,0,6.176444444e-05,0,0,3,23,0,5120,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa244e-3201-9838-0001-63960b9c5292,,,7,0,,TRUE,0,,12544,,,,70,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,397,,,0,54450,,,,,,,0,,33,1,,0,TRUE,,201,,0,,0,,0,FALSE,FALSE,2.9e-05,6.485555555e-05,0,0,0,6.485555555e-05,0,0,0,0,0,3.585555555e-05,0,0,0,29,0,2449408,1224704,0,1,1,0,0,1,0,0,0,0,FALSE,0,1,0,0,0,0,0,0
01aa2412-3201-995a-0000-05f1808555ce,,,94,2,,TRUE,7623,,12544,,,,477,2,,FALSE,,,,,,,FALSE,2,0,2,1702912,2,974,,,1,2,,,,,,,0,,92,2,,7623,TRUE,,141,,0,,4,,0,FALSE,FALSE,0.000111,0.0001199666667,0,0,0,0.0001199666667,0,0,0,0,108,8.966666667e-06,0,1,0,111,0,53760,21504,0,1,1,0,0,2,0,0,0,2,FALSE,0,3,0,0,0,0,0,0
01aa27b7-3201-9afa-0000-144d0e5f32de,,,8,0,,FALSE,0,,12544,,,,76,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,522,,,0,14491,,,,,,,0,,39,1,,0,FALSE,,287,,0,,0,,0,FALSE,FALSE,3.5e-05,0.000129255,0,0,0,0.000129255,0,0,0,0,0,9.425500001e-05,0,0,0,35,0,2711552,1368064,0,1,1,0,0,6,0,0,0,0,FALSE,0,6,0,0,0,0,0,0
01aa2694-3201-9900-0092-fd05a578c237,,,0,0,,FALSE,0,,12544,,,,50,8,,FALSE,,,,,,,FALSE,0,0,0,0,0,1007,,,0,1,,,,,,,0,,50,1,,0,FALSE,,84,,0,,0,,0,FALSE,FALSE,3.5e-05,9.585333333e-05,0,0,0,9.585333333e-05,0,0,0,0,691,6.085333333e-05,0,0,2,35,0,8192,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa265f-3201-9906-0092-fd05a54d2827,,,13,0,,FALSE,0,,12544,,,,75,4,,FALSE,,,,,,,FALSE,0,0,0,0,0,1919,,,0,271990,,,,,,,0,,39,2,,0,FALSE,,1687,,0,,0,,0,FALSE,FALSE,3.5e-05,0.0005445133333,0,0,0,0.0005445133333,0,0,0,0,0,0.0005095133333,0,0,0,35,0,3812000,1273344,0,1,1,0,0,2,0,0,0,0,FALSE,0,2,0,0,0,0,0,0
01aa26d7-3201-98f9-0092-fd05a5b43157,,,18,7,,FALSE,516956,,12544,,,,167,8,,FALSE,,,,,,,FALSE,1,0,0,2991104,105,3103,,,5,40,,,,,,,0,,48,7,,6438,FALSE,,145,,0,,3,,0,FALSE,FALSE,5.1e-05,0.00018156,0,0,0,0.00018156,0,0,0,1,2623,0.00013056,0,1,0,51,0,244192,816608,0,1,1,0,7,8,0,0,0,0,FALSE,0,8,0,0,0,0,0,0
01aa23c9-3201-9997-0000-47a102cc0482,,,9,0,,FALSE,0,,12544,,,,50,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,255,,,0,1,,,,,,,0,,33,1,,0,FALSE,,62,,0,,0,,0,FALSE,FALSE,2.9e-05,0.0001219225,0,0,0,0.0001219225,0,0,0,0,0,9.29225e-05,0,0,0,29,0,6144,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
01aa268a-3201-9a27-0000-144d0e59c5f6,,,8,0,,FALSE,0,,12544,,,,26,1,,FALSE,,,,,,,FALSE,0,0,0,0,0,350,,,0,1,,,,,,,0,,29,1,,0,FALSE,,102,,0,,0,,0,FALSE,FALSE,3e-05,5.4e-05,0,0,0,5.4e-05,0,0,0,0,49,2.4e-05,0,0,0,30,0,5120,0,0,1,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0
